accuracy,loss,val_accuracy,val_loss
0.9211142659187317,0.18065112829208374,0.9328661561012268,0.1474045366048813
0.9312735795974731,0.15022021532058716,0.9323030710220337,0.15688097476959229
0.9300658702850342,0.16458435356616974,0.9387474060058594,0.1346856653690338
0.9351720213890076,0.14613722264766693,0.9422094225883484,0.12840434908866882
0.9315066337585449,0.1566639244556427,0.933283269405365,0.14997020363807678
0.9277088046073914,0.16590748727321625,0.9345137476921082,0.142462357878685
0.9099061489105225,0.2563796937465668,0.9241902828216553,0.15648269653320312
0.9193186163902283,0.20748178660869598,0.9240443110466003,0.15139202773571014
0.8975539207458496,0.6626474857330322,0.9004984498023987,0.1991894245147705
